"run.Number","Pred.Strat","Prey.Start.Con","Pred.Start.Con","Detect.Black","Detect.White","Step","ticks","nearby","mapAware.table","Hour.Map","Black.Table","White.Table","DomainOverlap","Domain.Prey","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23","ihour0","ihour1","ihour2","ihour3","ihour4","ihour5","ihour6","ihour7","ihour8","ihour9","ihour10","ihour11","ihour12","ihour13","ihour14","ihour15","ihour16","ihour17","ihour18","ihour19","ihour20","ihour21","ihour22","ihour23"
1145,"Active","Large","Large",0.9,0.2,2075,2075,"36","[[0 2] [1 1] [2 1] [3 0] [4 1] [5 2] [6 2] [7 3] [8 2] [9 3] [10 1] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 9] [1 44] [2 51] [3 41] [4 47] [5 42] [6 16] [7 45] [8 60] [9 49] [10 52] [11 40] [12 50] [13 45] [14 44] [15 48] [16 41] [17 49] [18 44] [19 44] [20 45] [21 44] [22 44] [23 44]]",424,614,1038,0,9,44,51,41,47,42,16,45,60,49,52,40,50,45,44,48,41,49,44,44,45,44,44,44,2,1,1,0,1,2,2,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1147,"Active","Large","Large",0.9,0.2,2311,2311,"15","[[0 1] [1 0] [2 0] [3 1] [4 0] [5 1] [6 0] [7 1] [8 0] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 47] [1 52] [2 54] [3 46] [4 35] [5 50] [6 50] [7 54] [8 45] [9 46] [10 50] [11 58] [12 52] [13 37] [14 56] [15 44] [16 48] [17 46] [18 44] [19 51] [20 43] [21 46] [22 49] [23 53]]",525,631,1156,0,47,52,54,46,35,50,50,54,45,46,50,58,52,37,56,44,48,46,44,51,43,46,49,53,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1148,"Active","Large","Large",0.9,0.2,5000,5000,"67","[[0 1] [1 1] [2 5] [3 6] [4 6] [5 2] [6 1] [7 3] [8 3] [9 4] [10 6] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 110] [1 113] [2 109] [3 122] [4 112] [5 95] [6 99] [7 100] [8 62] [9 108] [10 110] [11 102] [12 102] [13 113] [14 105] [15 102] [16 116] [17 104] [18 112] [19 103] [20 88] [21 106] [22 105] [23 102]]",793,1707,2500,0,110,113,109,122,112,95,99,100,62,108,110,102,102,113,105,102,116,104,112,103,88,106,105,102,1,1,5,6,6,2,1,3,3,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1131,"Active","Large","Large",0.9,0.2,51992,51992,"294","[[0 35] [1 7] [2 24] [3 12] [4 27] [5 2] [6 2] [7 54] [8 4] [9 15] [10 2] [11 30] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 849] [1 145] [2 590] [3 390] [4 911] [5 79] [6 98] [7 1639] [8 139] [9 602] [10 69] [11 745] [12 1674] [13 1664] [14 1624] [15 1677] [16 1644] [17 1645] [18 1657] [19 1616] [20 1615] [21 1655] [22 1637] [23 1629]]",1290,24703,25993,0,849,145,590,390,911,79,98,1639,139,602,69,745,1674,1664,1624,1677,1644,1645,1657,1616,1615,1655,1637,1629,35,7,24,12,27,2,2,54,4,15,2,30,0,0,0,0,0,0,0,0,0,0,0,0
1150,"Active","Large","Large",0.9,0.2,1089,1089,"18","[[0 1] [1 1] [2 0] [3 3] [4 1] [5 0] [6 0] [7 3] [8 1] [9 0] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 16] [1 21] [2 22] [3 24] [4 27] [5 24] [6 28] [7 23] [8 29] [9 21] [10 15] [11 20] [12 27] [13 21] [14 21] [15 26] [16 22] [17 22] [18 21] [19 19] [20 25] [21 23] [22 26] [23 24]]",259,288,547,0,16,21,22,24,27,24,28,23,29,21,15,20,27,21,21,26,22,22,21,19,25,23,26,24,1,1,0,3,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,"Active","Large","Large",0.9,0.2,2307,2307,"31","[[0 2] [1 1] [2 4] [3 1] [4 1] [5 2] [6 0] [7 0] [8 2] [9 2] [10 1] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 57] [1 66] [2 54] [3 53] [4 51] [5 23] [6 56] [7 38] [8 26] [9 53] [10 49] [11 48] [12 42] [13 51] [14 50] [15 52] [16 50] [17 45] [18 46] [19 45] [20 54] [21 48] [22 47] [23 49]]",508,645,1153,0,57,66,54,53,51,23,56,38,26,53,49,48,42,51,50,52,50,45,46,45,54,48,47,49,2,1,4,1,1,2,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1151,"Active","Large","Large",0.9,0.2,3627,3627,"45","[[0 4] [1 0] [2 2] [3 1] [4 1] [5 1] [6 5] [7 2] [8 3] [9 3] [10 5] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 76] [1 73] [2 82] [3 67] [4 65] [5 84] [6 82] [7 75] [8 73] [9 83] [10 63] [11 68] [12 74] [13 78] [14 71] [15 90] [16 83] [17 71] [18 75] [19 78] [20 71] [21 82] [22 68] [23 83]]",441,1374,1815,0,76,73,82,67,65,84,82,75,73,83,63,68,74,78,71,90,83,71,75,78,71,82,68,83,4,0,2,1,1,1,5,2,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1152,"Active","Large","Large",0.9,0.2,15650,15650,"174","[[0 4] [1 9] [2 10] [3 18] [4 8] [5 11] [6 11] [7 14] [8 15] [9 7] [10 12] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 55] [1 344] [2 351] [3 345] [4 278] [5 355] [6 349] [7 351] [8 353] [9 338] [10 356] [11 75] [12 371] [13 347] [14 349] [15 354] [16 372] [17 338] [18 334] [19 342] [20 377] [21 350] [22 346] [23 395]]",673,7152,7825,0,55,344,351,345,278,355,349,351,353,338,356,75,371,347,349,354,372,338,334,342,377,350,346,395,4,9,10,18,8,11,11,14,15,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0
1154,"Active","Large","Large",0.9,0.2,4978,4978,"55","[[0 3] [1 1] [2 4] [3 5] [4 4] [5 5] [6 1] [7 2] [8 2] [9 3] [10 1] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 118] [1 101] [2 108] [3 103] [4 95] [5 113] [6 106] [7 101] [8 34] [9 118] [10 116] [11 117] [12 96] [13 118] [14 99] [15 111] [16 94] [17 101] [18 108] [19 93] [20 110] [21 109] [22 109] [23 111]]",792,1697,2489,0,118,101,108,103,95,113,106,101,34,118,116,117,96,118,99,111,94,101,108,93,110,109,109,111,3,1,4,5,4,5,1,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1155,"Active","Large","Large",0.9,0.2,6943,6943,"74","[[0 2] [1 6] [2 4] [3 2] [4 5] [5 3] [6 9] [7 5] [8 2] [9 2] [10 3] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 68] [1 169] [2 168] [3 40] [4 181] [5 159] [6 167] [7 104] [8 21] [9 45] [10 168] [11 173] [12 157] [13 166] [14 156] [15 170] [16 167] [17 167] [18 165] [19 156] [20 185] [21 171] [22 176] [23 173]]",922,2550,3472,0,68,169,168,40,181,159,167,104,21,45,168,173,157,166,156,170,167,167,165,156,185,171,176,173,2,6,4,2,5,3,9,5,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1156,"Active","Large","Large",0.9,0.2,15485,15485,"155","[[0 12] [1 6] [2 5] [3 5] [4 17] [5 5] [6 7] [7 11] [8 6] [9 8] [10 17] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 399] [1 127] [2 129] [3 89] [4 377] [5 135] [6 291] [7 382] [8 256] [9 150] [10 366] [11 385] [12 381] [13 387] [14 398] [15 375] [16 389] [17 396] [18 374] [19 407] [20 384] [21 395] [22 373] [23 397]]",716,7026,7742,0,399,127,129,89,377,135,291,382,256,150,366,385,381,387,398,375,389,396,374,407,384,395,373,397,12,6,5,5,17,5,7,11,6,8,17,12,0,0,0,0,0,0,0,0,0,0,0,0
1157,"Active","Large","Large",0.9,0.2,1059,1059,"9","[[0 1] [1 1] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 24] [1 29] [2 19] [3 16] [4 21] [5 19] [6 26] [7 17] [8 18] [9 18] [10 23] [11 21] [12 24] [13 24] [14 21] [15 34] [16 27] [17 22] [18 21] [19 29] [20 20] [21 15] [22 18] [23 23]]",256,273,529,0,24,29,19,16,21,19,26,17,18,18,23,21,24,24,21,34,27,22,21,29,20,15,18,23,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1158,"Active","Large","Large",0.9,0.2,3321,3321,"41","[[0 1] [1 4] [2 4] [3 1] [4 2] [5 3] [6 2] [7 2] [8 4] [9 4] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 69] [1 82] [2 47] [3 79] [4 56] [5 65] [6 75] [7 68] [8 72] [9 54] [10 74] [11 71] [12 70] [13 71] [14 76] [15 69] [16 60] [17 76] [18 68] [19 69] [20 78] [21 76] [22 68] [23 68]]",530,1131,1661,0,69,82,47,79,56,65,75,68,72,54,74,71,70,71,76,69,60,76,68,69,78,76,68,68,1,4,4,1,2,3,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,"Active","Large","Large",0.9,0.2,87599,87600,"142","[[0 9] [1 10] [2 2] [3 2] [4 2] [5 16] [6 4] [7 4] [8 32] [9 13] [10 7] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 371] [1 382] [2 130] [3 10] [4 8] [5 480] [6 143] [7 142] [8 753] [9 442] [10 263] [11 78] [12 3389] [13 3394] [14 3381] [15 3377] [16 3380] [17 3358] [18 3365] [19 3380] [20 3389] [21 3401] [22 3388] [23 3396]]",10375,33425,43800,0,371,382,130,10,8,480,143,142,753,442,263,78,3389,3394,3381,3377,3380,3358,3365,3380,3389,3401,3388,3396,9,10,2,2,2,16,4,4,32,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1160,"Active","Large","Large",0.9,0.2,4737,4737,"63","[[0 2] [1 5] [2 4] [3 5] [4 4] [5 6] [6 3] [7 2] [8 5] [9 3] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 12] [1 110] [2 103] [3 98] [4 104] [5 110] [6 102] [7 43] [8 112] [9 96] [10 103] [11 107] [12 104] [13 110] [14 98] [15 112] [16 118] [17 103] [18 112] [19 107] [20 105] [21 95] [22 100] [23 106]]",598,1772,2370,0,12,110,103,98,104,110,102,43,112,96,103,107,104,110,98,112,118,103,112,107,105,95,100,106,2,5,4,5,4,6,3,2,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1161,"Active","Large","Large",0.9,0.2,2859,2859,"24","[[0 3] [1 3] [2 1] [3 2] [4 0] [5 3] [6 1] [7 1] [8 0] [9 1] [10 2] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 55] [1 57] [2 68] [3 59] [4 46] [5 63] [6 72] [7 60] [8 72] [9 62] [10 63] [11 51] [12 67] [13 55] [14 56] [15 61] [16 50] [17 53] [18 65] [19 55] [20 59] [21 67] [22 65] [23 49]]",494,936,1430,0,55,57,68,59,46,63,72,60,72,62,63,51,67,55,56,61,50,53,65,55,59,67,65,49,3,3,1,2,0,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,"Active","Large","Large",0.9,0.2,87599,87600,"136","[[0 2] [1 2] [2 2] [3 3] [4 3] [5 2] [6 4] [7 27] [8 9] [9 13] [10 17] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 60] [1 17] [2 86] [3 153] [4 89] [5 80] [6 167] [7 810] [8 300] [9 318] [10 361] [11 416] [12 3414] [13 3390] [14 3445] [15 3408] [16 3410] [17 3411] [18 3395] [19 3424] [20 3419] [21 3405] [22 3398] [23 3424]]",1932,41868,43800,0,60,17,86,153,89,80,167,810,300,318,361,416,3414,3390,3445,3408,3410,3411,3395,3424,3419,3405,3398,3424,2,2,2,3,3,2,4,27,9,13,17,6,0,0,0,0,0,0,0,0,0,0,0,0
1163,"Active","Large","Large",0.9,0.2,9826,9826,"104","[[0 9] [1 9] [2 6] [3 2] [4 8] [5 18] [6 4] [7 2] [8 5] [9 4] [10 3] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 241] [1 255] [2 119] [3 20] [4 189] [5 253] [6 101] [7 22] [8 248] [9 260] [10 123] [11 110] [12 241] [13 260] [14 252] [15 248] [16 256] [17 237] [18 235] [19 245] [20 265] [21 247] [22 239] [23 245]]",769,4142,4911,0,241,255,119,20,189,253,101,22,248,260,123,110,241,260,252,248,256,237,235,245,265,247,239,245,9,9,6,2,8,18,4,2,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0
1164,"Active","Large","Large",0.9,0.2,5089,5089,"52","[[0 2] [1 2] [2 5] [3 3] [4 2] [5 1] [6 2] [7 4] [8 4] [9 2] [10 0] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 119] [1 3] [2 115] [3 113] [4 116] [5 107] [6 20] [7 115] [8 124] [9 116] [10 124] [11 111] [12 109] [13 112] [14 105] [15 110] [16 122] [17 123] [18 107] [19 122] [20 108] [21 130] [22 108] [23 106]]",1034,1511,2545,0,119,3,115,113,116,107,20,115,124,116,124,111,109,112,105,110,122,123,107,122,108,130,108,106,2,2,5,3,2,1,2,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1165,"Active","Large","Large",0.9,0.2,6751,6751,"59","[[0 6] [1 4] [2 3] [3 3] [4 2] [5 5] [6 3] [7 1] [8 6] [9 2] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 147] [1 128] [2 100] [3 151] [4 160] [5 157] [6 155] [7 158] [8 145] [9 22] [10 48] [11 156] [12 167] [13 166] [14 141] [15 138] [16 161] [17 157] [18 153] [19 154] [20 152] [21 155] [22 151] [23 152]]",868,2506,3374,0,147,128,100,151,160,157,155,158,145,22,48,156,167,166,141,138,161,157,153,154,152,155,151,152,6,4,3,3,2,5,3,1,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1153,"Active","Large","Large",0.9,0.2,87599,87600,"149","[[0 2] [1 7] [2 6] [3 2] [4 2] [5 4] [6 30] [7 17] [8 6] [9 10] [10 24] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 106] [1 163] [2 162] [3 10] [4 48] [5 129] [6 937] [7 559] [8 247] [9 201] [10 526] [11 32] [12 3369] [13 3411] [14 3371] [15 3369] [16 3392] [17 3400] [18 3414] [19 3394] [20 3390] [21 3387] [22 3377] [23 3406]]",1500,42300,43800,0,106,163,162,10,48,129,937,559,247,201,526,32,3369,3411,3371,3369,3392,3400,3414,3394,3390,3387,3377,3406,2,7,6,2,2,4,30,17,6,10,24,2,0,0,0,0,0,0,0,0,0,0,0,0
1162,"Active","Large","Large",0.9,0.2,29552,29552,"210","[[0 26] [1 7] [2 4] [3 6] [4 16] [5 3] [6 3] [7 34] [8 7] [9 26] [10 5] [11 14] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 817] [1 206] [2 162] [3 132] [4 491] [5 26] [6 116] [7 913] [8 181] [9 336] [10 127] [11 220] [12 898] [13 909] [14 912] [15 931] [16 919] [17 935] [18 929] [19 934] [20 918] [21 906] [22 930] [23 925]]",1103,13670,14773,0,817,206,162,132,491,26,116,913,181,336,127,220,898,909,912,931,919,935,929,934,918,906,930,925,26,7,4,6,16,3,3,34,7,26,5,14,0,0,0,0,0,0,0,0,0,0,0,0
1159,"Active","Large","Large",0.9,0.2,87599,87600,"198","[[0 10] [1 2] [2 2] [3 2] [4 4] [5 13] [6 13] [7 2] [8 79] [9 13] [10 10] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 371] [1 38] [2 28] [3 24] [4 129] [5 288] [6 340] [7 3] [8 1888] [9 364] [10 381] [11 84] [12 3303] [13 3318] [14 3304] [15 3306] [16 3313] [17 3324] [18 3320] [19 3320] [20 3348] [21 3341] [22 3317] [23 3348]]",1507,42293,43800,0,371,38,28,24,129,288,340,3,1888,364,381,84,3303,3318,3304,3306,3313,3324,3320,3320,3348,3341,3317,3348,10,2,2,2,4,13,13,2,79,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0
1169,"Active","Large","Large",0.9,0.2,38169,38169,"224","[[0 12] [1 2] [2 2] [3 17] [4 2] [5 4] [6 4] [7 32] [8 37] [9 21] [10 9] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 377] [1 92] [2 48] [3 402] [4 50] [5 195] [6 92] [7 650] [8 1205] [9 580] [10 548] [11 155] [12 1263] [13 1212] [14 1207] [15 1232] [16 1228] [17 1209] [18 1226] [19 1239] [20 1229] [21 1222] [22 1207] [23 1213]]",2762,16319,19081,0,377,92,48,402,50,195,92,650,1205,580,548,155,1263,1212,1207,1232,1228,1209,1226,1239,1229,1222,1207,1213,12,2,2,17,2,4,4,32,37,21,9,8,0,0,0,0,0,0,0,0,0,0,0,0
1170,"Active","Large","Large",0.9,0.2,630,630,"2","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 13] [1 9] [2 17] [3 13] [4 15] [5 9] [6 13] [7 16] [8 9] [9 14] [10 14] [11 11] [12 11] [13 15] [14 13] [15 15] [16 16] [17 13] [18 10] [19 11] [20 15] [21 15] [22 11] [23 18]]",161,155,316,0,13,9,17,13,15,9,13,16,9,14,14,11,11,15,13,15,16,13,10,11,15,15,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,"Active","Large","Large",0.9,0.2,87599,87600,"117","[[0 2] [1 2] [2 3] [3 2] [4 2] [5 8] [6 2] [7 15] [8 8] [9 22] [10 2] [11 9] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 45] [1 60] [2 200] [3 59] [4 20] [5 356] [6 64] [7 469] [8 232] [9 650] [10 25] [11 381] [12 3423] [13 3441] [14 3442] [15 3425] [16 3424] [17 3443] [18 3446] [19 3449] [20 3434] [21 3414] [22 3458] [23 3440]]",7322,36478,43800,0,45,60,200,59,20,356,64,469,232,650,25,381,3423,3441,3442,3425,3424,3443,3446,3449,3434,3414,3458,3440,2,2,3,2,2,8,2,15,8,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0
1172,"Active","Large","Large",0.9,0.2,4732,4732,"66","[[0 5] [1 3] [2 3] [3 3] [4 4] [5 1] [6 6] [7 6] [8 6] [9 3] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 102] [1 104] [2 113] [3 103] [4 97] [5 112] [6 96] [7 105] [8 95] [9 92] [10 109] [11 60] [12 96] [13 97] [14 90] [15 91] [16 105] [17 109] [18 102] [19 98] [20 98] [21 104] [22 95] [23 94]]",572,1795,2367,0,102,104,113,103,97,112,96,105,95,92,109,60,96,97,90,91,105,109,102,98,98,104,95,94,5,3,3,3,4,1,6,6,6,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1173,"Active","Large","Large",0.9,0.2,730,730,"20","[[0 0] [1 1] [2 2] [3 2] [4 1] [5 0] [6 1] [7 0] [8 2] [9 1] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 14] [1 20] [2 17] [3 14] [4 8] [5 13] [6 15] [7 15] [8 18] [9 14] [10 13] [11 14] [12 20] [13 14] [14 12] [15 13] [16 10] [17 15] [18 21] [19 15] [20 18] [21 19] [22 16] [23 15]]",135,228,363,0,14,20,17,14,8,13,15,15,18,14,13,14,20,14,12,13,10,15,21,15,18,19,16,15,0,1,2,2,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1174,"Active","Large","Large",0.9,0.2,1397,1397,"17","[[0 1] [1 1] [2 0] [3 2] [4 1] [5 2] [6 0] [7 1] [8 1] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 31] [1 29] [2 28] [3 30] [4 29] [5 32] [6 32] [7 35] [8 26] [9 23] [10 28] [11 29] [12 28] [13 30] [14 27] [15 35] [16 25] [17 32] [18 22] [19 22] [20 33] [21 30] [22 35] [23 29]]",305,395,700,0,31,29,28,30,29,32,32,35,26,23,28,29,28,30,27,35,25,32,22,22,33,30,35,29,1,1,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,"Active","Large","Large",0.9,0.2,1259,1259,"20","[[0 3] [1 0] [2 0] [3 1] [4 0] [5 2] [6 1] [7 1] [8 1] [9 1] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 17] [1 24] [2 25] [3 26] [4 27] [5 37] [6 30] [7 29] [8 24] [9 21] [10 25] [11 23] [12 26] [13 29] [14 26] [15 27] [16 26] [17 26] [18 29] [19 18] [20 29] [21 29] [22 33] [23 24]]",260,370,630,0,17,24,25,26,27,37,30,29,24,21,25,23,26,29,26,27,26,26,29,18,29,29,33,24,3,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1168,"Active","Large","Large",0.9,0.2,87599,87600,"137","[[0 2] [1 4] [2 2] [3 18] [4 2] [5 2] [6 2] [7 2] [8 2] [9 2] [10 16] [11 42] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 64] [1 138] [2 95] [3 525] [4 47] [5 21] [6 64] [7 54] [8 79] [9 62] [10 507] [11 1310] [12 3389] [13 3406] [14 3411] [15 3383] [16 3412] [17 3390] [18 3398] [19 3428] [20 3405] [21 3419] [22 3393] [23 3400]]",2056,41744,43800,0,64,138,95,525,47,21,64,54,79,62,507,1310,3389,3406,3411,3383,3412,3390,3398,3428,3405,3419,3393,3400,2,4,2,18,2,2,2,2,2,2,16,42,0,0,0,0,0,0,0,0,0,0,0,0
1167,"Active","Large","Large",0.9,0.2,87599,87600,"167","[[0 13] [1 29] [2 3] [3 19] [4 11] [5 10] [6 8] [7 2] [8 6] [9 4] [10 4] [11 13] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 315] [1 777] [2 104] [3 613] [4 324] [5 391] [6 182] [7 47] [8 170] [9 109] [10 111] [11 327] [12 3358] [13 3380] [14 3357] [15 3343] [16 3355] [17 3366] [18 3364] [19 3368] [20 3380] [21 3379] [22 3344] [23 3336]]",693,43107,43800,0,315,777,104,613,324,391,182,47,170,109,111,327,3358,3380,3357,3343,3355,3366,3364,3368,3380,3379,3344,3336,13,29,3,19,11,10,8,2,6,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0
1176,"Active","Large","Large",0.9,0.2,12490,12490,"136","[[0 3] [1 9] [2 13] [3 2] [4 2] [5 16] [6 15] [7 14] [8 2] [9 13] [10 6] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 53] [1 183] [2 332] [3 38] [4 30] [5 324] [6 237] [7 339] [8 35] [9 339] [10 141] [11 87] [12 339] [13 335] [14 335] [15 335] [16 338] [17 352] [18 358] [19 361] [20 326] [21 338] [22 351] [23 336]]",818,5424,6242,0,53,183,332,38,30,324,237,339,35,339,141,87,339,335,335,335,338,352,358,361,326,338,351,336,3,9,13,2,2,16,15,14,2,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1177,"Active","Large","Large",0.9,0.2,15627,15627,"151","[[0 17] [1 11] [2 10] [3 5] [4 11] [5 8] [6 15] [7 4] [8 11] [9 3] [10 12] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 351] [1 199] [2 383] [3 103] [4 273] [5 368] [6 389] [7 122] [8 391] [9 88] [10 383] [11 110] [12 375] [13 394] [14 374] [15 396] [16 391] [17 394] [18 384] [19 418] [20 390] [21 372] [22 382] [23 384]]",953,6861,7814,0,351,199,383,103,273,368,389,122,391,88,383,110,375,394,374,396,391,394,384,418,390,372,382,384,17,11,10,5,11,8,15,4,11,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0
1180,"Active","Large","Large",0.9,0.2,9993,9993,"98","[[0 10] [1 3] [2 2] [3 2] [4 5] [5 7] [6 11] [7 2] [8 7] [9 2] [10 15] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 244] [1 57] [2 119] [3 47] [4 157] [5 254] [6 279] [7 56] [8 274] [9 49] [10 247] [11 46] [12 265] [13 272] [14 258] [15 266] [16 246] [17 265] [18 254] [19 259] [20 269] [21 276] [22 258] [23 278]]",1278,3717,4995,0,244,57,119,47,157,254,279,56,274,49,247,46,265,272,258,266,246,265,254,259,269,276,258,278,10,3,2,2,5,7,11,2,7,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0
